priority,result,subject,id,scientific_name,current_level,ncsu_status,url,tags
P2,horse_toxic_source_only,horse,AAA1391,Tanacetum parthenium,,toxic,https://plants.ces.ncsu.edu/plants/tanacetum-parthenium/,bee-friendly; borders; butterfly-friendly; contact-dermatitis; container; cottage-garden; cutting-garden; deer-resistant; drought-tolerant; edible-garden; edible-landscaping; fragrant-leaves; hummingbirds; naturalizes; patio; problem-for-cats; problem-for-dogs; problem-for-horses; rock-gardens; self-seeding_1; summer-flowers; weedy
P2,horse_toxic_source_only,horse,AAA1393,Taxus baccata,,toxic,https://plants.ces.ncsu.edu/plants/taxus-baccata/,accent; bird-friendly; conifer; evergreen-shrub; evergreen-tree; foundation-planting; frost-tender; full-sun; heat-intolerant; hedge; landscape-plant-sleuths-course; low-maintenance; needled-evergreen; neutral-ph; non-flowering; part-shade; poison-leaves; poisonous; poisonous-berries; poisonous-if-ingested; problem-for-children; problem-for-horses; red-fruits; screen; showy-fruits; slopes; specimen; topiary; toxic-to-cattle; winter-interest; winter-wind-intolerant; woodland_1
P2,horse_toxic_source_only,horse,AAA1394,Taxus cuspidata,,toxic,https://plants.ces.ncsu.edu/plants/taxus-cuspidata/,conifer; dry-soils-tolerant; evergreen; fpp; frost-tolerant; hardy; intolerance-wet-soils; needled-evergreen; needles; poisonous; problem-for-cats; problem-for-dogs; problem-for-horses; rabbit-resistant; shade-garden; urban-conditions-tolerant; winter-interest
P2,horse_toxic_source_only,horse,AAA1395,Taxus x media,,toxic,https://plants.ces.ncsu.edu/plants/taxus-x-media/,bird-friendly; conifer; drought-tolerant; dry-soils-tolerant; evergreen; heat-intolerant; hs304; intolerance-wet-soils; poisonous; poisonous-berries; poisonous-if-ingested; poisonous-to-livestock; problem-for-cats; problem-for-dogs; problem-for-horses; rabbit-resistant; shade-garden; showy-fruits; urban-conditions-tolerant; winter-garden; winter-hardy; winter-interest
P2,horse_toxic_source_only,horse,AAA1430,Tradescantia fluminensis,,toxic,https://plants.ces.ncsu.edu/plants/tradescantia-fluminensis/,aggressive; cascading; container; creeping; evergreen; fantz; fast-growing; hanging-baskets; high-maintenance; houseplant; interiorscape; problem-for-cats; problem-for-dogs; problem-for-horses; showy-leaves; spreading; trailing; weedy; white-flowers
P2,horse_toxic_source_only,horse,AAA1438,Tropaeolum majus,,toxic,https://plants.ces.ncsu.edu/plants/tropaeolum-majus/,4h; annual_1; child; children; deer-resistant; drought-tolerant; dry-soils-tolerant; early-care; early-childhood; easy-edibles; edible; edible-flowers; edible-garden; edible-seeds; edible-stems; fall-interest; full-sun; hummingbirds; part-shade; pink-flowers; pollinator-plant; preschool; problem-for-cats; problem-for-dogs; problem-for-horses; spring-interest; summer-flowers; white-flowers
P2,horse_toxic_source_only,horse,AAA1445,Tulipa greigii,,toxic,https://plants.ces.ncsu.edu/plants/tulipa-greigii/,container; fantz; fpp; hs302; mass-planting; multicolored; problem-for-cats; problem-for-dogs; problem-for-horses; showy-flowers; spring-flowering-bulbs; th-smell; th-wildlife; veriegated
P2,horse_toxic_source_only,horse,AAA1446,Tulipa kaufmanniana,,toxic,https://plants.ces.ncsu.edu/plants/tulipa-kaufmanniana/,borders; fantz; fpp; hs302; mass-planting; multicolored; naturalized-area; problem-for-cats; problem-for-dogs; problem-for-horses; showy-flowers; showy-leaves; spring-flowering-bulbs; th-smell; th-wildlife; walkway
P2,horse_toxic_source_only,horse,AAA1503,Wisteria floribunda,,toxic,https://plants.ces.ncsu.edu/plants/wisteria-floribunda/,aggressive; deciduous-vine; deer-resistant; dry-soils-tolerant; fast-growing; fragrant-flowers; high-maintenance; hs304; intolerance-wet-soils; intolerant-shade; invasive; problem-for-cats; problem-for-dogs; problem-for-horses; purple-flowers; seed-pods; showy-flowers; shrub; thicket; twining; vine; water-dispersed-seeds; weedy; wet-soils-tolerant
P2,horse_toxic_source_only,horse,AAA1504,Wisteria sinensis,,toxic,https://plants.ces.ncsu.edu/plants/wisteria-sinensis/,aggressive; deciduous; deciduous-vine; deer-resistant; drought-tolerant; fantz; fast-growing; fragrant-flowers; high-maintenance; invasive; perennial-weed; pink-flowers; problem-for-cats; problem-for-dogs; problem-for-horses; purple-flowers; twining; vine; weedy; weedy-vine; white-flowers
P2,horse_toxic_source_only,horse,AAA1505,Xanthium strumarium,,toxic,https://plants.ces.ncsu.edu/plants/xanthium-strumarium/,aggressive; allelopathic; fast-growing; high-maintenance; poisonous; summer-annual; summer-annual-weed; warm-season-weed; weedy; wind-dispersed-seeds; wind-pollinated
P2,horse_toxic_source_only,horse,AAA1511,Zantedeschia aethiopica,,toxic,https://plants.ces.ncsu.edu/plants/zantedeschia-aethiopica/,bee-friendly; borders; clumping; container; cutting-garden; early-summer-flowers; fragrant-flowers; houseplant; interiorscape; large-flowers; marshes; mid-summer-flowers; moist-soil; perennial_1; poisonous; pollinator-plant; pond-margins; problem-for-cats; problem-for-dogs; problem-for-horses; rain-garden; rhizomatous; showy-flowers; spadix; wet-soils-tolerant; white-flowers
P2,review_current_unknown,cat,AAA0136,Arctotis stoechadifolia,,non_toxic,https://plants.ces.ncsu.edu/plants/arctotis-stoechadifolia/,annual_1; broadleaf; container; cutting-garden; drought-tolerant; dry-soils-tolerant; frost-tender; full-sun; heat-intolerant; humidity-intolerant; long-bloom-time; non-toxic-for-cats; non-toxic-for-dogs; non-toxic-for-horses; purple; rock-gardens; salt-spray-tolerant; salt-tolerant; violet; violet-flowers; yellow-flowers
P2,review_current_unknown,dog,AAA0136,Arctotis stoechadifolia,,non_toxic,https://plants.ces.ncsu.edu/plants/arctotis-stoechadifolia/,annual_1; broadleaf; container; cutting-garden; drought-tolerant; dry-soils-tolerant; frost-tender; full-sun; heat-intolerant; humidity-intolerant; long-bloom-time; non-toxic-for-cats; non-toxic-for-dogs; non-toxic-for-horses; purple; rock-gardens; salt-spray-tolerant; salt-tolerant; violet; violet-flowers; yellow-flowers
P2,review_current_unknown,cat,AAA0213,Browallia viscosa,,toxic,https://plants.ces.ncsu.edu/plants/browallia-viscosa/,annual-flowers; annual_1; blue-flowers; container; hanging-baskets; part-shade; summer-flowers
P2,review_current_unknown,dog,AAA0213,Browallia viscosa,,toxic,https://plants.ces.ncsu.edu/plants/browallia-viscosa/,annual-flowers; annual_1; blue-flowers; container; hanging-baskets; part-shade; summer-flowers
P2,review_current_unknown,cat,AAA0530,Felicia amelloides,,non_toxic,https://plants.ces.ncsu.edu/plants/felicia-amelloides/,annual_1; blue-flowers; bushy; daisy-like; groundcover; non-toxic-for-cats; non-toxic-for-dogs; non-toxic-for-horses; subshrub; tender-perennial
P2,review_current_unknown,dog,AAA0530,Felicia amelloides,,non_toxic,https://plants.ces.ncsu.edu/plants/felicia-amelloides/,annual_1; blue-flowers; bushy; daisy-like; groundcover; non-toxic-for-cats; non-toxic-for-dogs; non-toxic-for-horses; subshrub; tender-perennial
